,Business,Business ID,City,State,Category,Latitude,Longitude,Price,Reviews,Rating
9322,Adagio Teas,7GYatTFQXmWVpJXPqwHEUA,Chicago,IL,Coffee & Tea,41.8928619739405,-87.6278979714836,$$,354,5.0
9323,Butcher & The Burger,Ydf5dgFsGhMSP61Ht7TekA,Chicago,IL,Burgers,41.91787,-87.65423,$$,996,4.0
9324,Demera Ethiopian Restaurant,JDNZxz0ud7zhuPo5pqznMA,Chicago,IL,Ethiopian,41.96918,-87.65931,$$,1021,4.0
9325,Molly's Cupcakes,5C6lVOpXBMinM5xctSLiXA,Chicago,IL,Cupcakes,41.8910508602858,-87.615972161293,$,484,4.5
9326,Cafecito,UY7IzVYub6gr8HMS5_Dutg,Chicago,IL,Coffee & Tea,41.89804,-87.62127,$,511,4.5
9327,Qing Xiang Yuan Dumplings,T_egMuf7xJHLdldzPqOaSQ,Chicago,IL,Chinese,41.85505,-87.63219,$$,837,4.0
9328,Taza Cafe,eouoOadI4bWZqBRxWhok-w,Chicago,IL,Middle Eastern,41.88528255359,-87.635568761842,$,561,4.5
9329,Artopolis,UQ3cGi3GdBljE3i2_qLcBQ,Chicago,IL,Bakeries,41.877632,-87.647546,$$,874,4.0
9330,Forno Rosso Pizzeria Napoletana,6EiFN9NS9BQnqw8FXWiY4A,Chicago,IL,Pizza,41.94767,-87.80672,$$,555,4.5
9331,Piccolo Sogno,JMa9cTNQA5mm4GbR2W8Oiw,Chicago,IL,Italian,41.8908673494353,-87.6477823122675,$$$,1174,4.0
9332,Geja's Cafe,hylBw5ND7XyPldM6BN28vw,Chicago,IL,Fondue,41.9181498673941,-87.6380681991577,$$$,1398,4.0
9333,Margie's Candies,3DJ_F-fuSW3ExrMBMN7P0Q,Chicago,IL,Candy Stores,41.9171949999842,-87.6874404291906,$,959,4.0
9334,The Dawson,OGGtHsXsCUHaLkyUNZVXNg,Chicago,IL,American (Traditional),41.8913174932487,-87.6471944883606,$$,851,4.0
9335,Meli Cafe & Juice Bar,tCkwBTuEFvhuaBoEUWqbuQ,Chicago,IL,Juice Bars & Smoothies,41.87761,-87.647,$$,963,4.0
9336,The Pasta Bowl,XgGUnYs2bjbbNvBefFtWxA,Chicago,IL,Italian,41.92638,-87.641448,$$,891,4.0
9337,Superdawg Drive-In,FCcgXODBs6O7MGH3VZNyLQ,Chicago,IL,Hot Dogs,41.9967775833509,-87.7870387664546,$,1522,4.0
9338,Cocina Boricua,nRnrKX7vMf71BknQdCM-cQ,Chicago,IL,Puerto Rican,41.9250421952759,-87.6884892983747,$$,397,4.5
9339,Shedd Aquarium,XAh7Xce30KGmL_CTCdHAhg,Chicago,IL,Aquariums,41.867574,-87.61404,0,1755,3.5
9340,Publican Quality Meats,gbnabQiEgwrlcZbhFkOkNw,Chicago,IL,Butcher,41.8866482860074,-87.648498128403,$$,595,4.0
9341,25 Degrees,ksY97mbEy23n8GbYxOBgpA,Chicago,IL,Burgers,41.89595,-87.63159,$$,894,4.0
9342,Furious Spoon - Wicker Park,uKKnvy50eMJVicTRc_lm4g,Chicago,IL,Ramen,41.9100336,-87.6766114,$$,1199,4.0
9343,El Nuevo Mexicano,Ks4ktQzDBiY58SYDUAfhVg,Chicago,IL,Mexican,41.9352732,-87.6470639,$$,742,4.0
9344,Buona Terra,jlVvQOf4YE3ZO1gMFSAdww,Chicago,IL,Italian,41.92788,-87.69722,$$,616,4.5
9345,Monti's,3HE0HPAOa4kS5y4OhzQfzg,Chicago,IL,Cheesesteaks,41.968266340068,-87.694936727407,$$,613,4.5
9346,The Tamale Guy,ql-blAJYbv4dej4vlqdrkw,Chicago,IL,Street Vendors,41.90414,-87.68649,$,293,4.5
9347,Aloha Eats,WA8Fuuv9zRfZ8H8YkeYxsg,Chicago,IL,Hawaiian,41.9287526,-87.6425448,$$,921,4.0
9348,Chicago Cut Steakhouse,olT3-oFfj5jCuv49M6gZgQ,Chicago,IL,Steakhouses,41.8879719146942,-87.6333480203605,$$$,1540,4.0
9349,Buckingham Fountain,WfvODsf3KFDAkIbz0nWE-w,Chicago,IL,Landmarks & Historical Buildings,41.8758096034,-87.6189584077,0,351,4.5
9350,Hugo's Frog Bar & Fish House,VikWqZa32i70Qp-ETzw_lw,Chicago,IL,Seafood,41.901191,-87.627793,$$$,962,4.0
9351,Mercadito,Sfx5Yb95Wav1aOa0Qkv1VA,Chicago,IL,Mexican,41.8894499,-87.63162,$$,2114,3.5
9352,ZED451,d6UbRb9W5eA1yL-DuVZ8ug,Chicago,IL,Brazilian,41.896111,-87.63102,$$$,1385,4.0
9353,Simply It,N7juvW8YoFIj7sEBzVF8GQ,Chicago,IL,Vietnamese,41.923501,-87.6457,$$,955,4.0
9354,Gino's East - Magnificent Mile,ibreTMGGaQSanZttUchjKg,Chicago,IL,Pizza,41.89603,-87.62307,$$,2267,3.5
9355,Ditka's Restaurant,wUkLiVC0XDuRs9zihWUPTw,Chicago,IL,American (New),41.89859,-87.62558,$$$,952,4.0
9356,UB Dogs,BjZ1dWcQOt7w7BsMszxKHA,Chicago,IL,Hot Dogs,41.885406019773,-87.635216774701,$,479,4.5
9357,SafeHouse Chicago,U_OhWaDWwym5garJ5KyYMA,Chicago,IL,Bars,41.8934761420147,-87.6259666423279,$$,1108,4.0
9358,Sushi Taku,bZ7lvi5_BQ6UKK10OKPV7Q,Chicago,IL,Japanese,41.90351,-87.67512,$$,559,4.5
9359,Mercat a la Planxa,o4NcUfco7JxOcyfKFWyAhg,Chicago,IL,Tapas Bars,41.8732738,-87.6244472,$$$,1402,4.0
9360,Manny's Cafeteria and Delicatessen,5n86ysWVnN9SUA-VUVctrQ,Chicago,IL,Delis,41.867936029135,-87.642088208016,$$,953,4.0
9361,Katherine Anne Confections,UQuKBMJcvcGN9kN2Fs0vxQ,Chicago,IL,Chocolatiers & Shops,41.91746,-87.696572,$$,273,4.5
9362,Little Bucharest Bistro,Au1f1UMmKcgOXLsg4v56xw,Chicago,IL,Modern European,41.94799,-87.7105,$$,639,4.5
9363,Chicago Architecture Center,0c0sRK0EJy-0cpKm8T3rbg,Chicago,IL,Museums,41.888041737312,-87.6235734860398,$$,404,4.5
9364,Lotus Cafe & Bánh Mì Sandwiches,FgscTtEHFNqnVGjubIvLXw,Chicago,IL,Vietnamese,41.86457,-87.64583,$,453,4.5
9365,Le Colonial Chicago,5OtAmmypXvuTbkFBCziF_Q,Chicago,IL,Vietnamese,41.900523,-87.6260999,$$$,1203,4.0
9366,Willis Tower,KbZ9cSMoAIsTWASs6m5mJw,Chicago,IL,Landmarks & Historical Buildings,41.8787339974903,-87.635894766129,0,1373,4.0
9367,Staropolska Restaurant,5N4g9tt8RCuZf0Hte94Oxw,Chicago,IL,Polish,41.936365,-87.719246,$$,477,4.5
9368,True Food Kitchen,Leed_L3l2U8tKBdJwj8CyQ,Chicago,IL,American (New),41.8939058892114,-87.6285624504089,$$,692,4.5
9369,Grand Lux Cafe,4wreIFjaPMppyEnzKHbozg,Chicago,IL,Desserts,41.8931488346022,-87.6245293330658,$$,2071,3.5
9370,Isla Pilipina,RxHAdNiJ8jPUQDvLz6mDwg,Chicago,IL,Filipino,41.9682525,-87.6916001116394,$$,749,4.0
9371,Adagio Teas,7GYatTFQXmWVpJXPqwHEUA,Chicago,IL,Coffee & Tea,41.8928619739405,-87.6278979714836,$$,354,5.0
9372,Butcher & The Burger,Ydf5dgFsGhMSP61Ht7TekA,Chicago,IL,Burgers,41.91787,-87.65423,$$,996,4.0
9373,Demera Ethiopian Restaurant,JDNZxz0ud7zhuPo5pqznMA,Chicago,IL,Ethiopian,41.96918,-87.65931,$$,1021,4.0
9374,Molly's Cupcakes,5C6lVOpXBMinM5xctSLiXA,Chicago,IL,Cupcakes,41.8910508602858,-87.615972161293,$,484,4.5
9375,Cafecito,UY7IzVYub6gr8HMS5_Dutg,Chicago,IL,Coffee & Tea,41.89804,-87.62127,$,511,4.5
9376,Qing Xiang Yuan Dumplings,T_egMuf7xJHLdldzPqOaSQ,Chicago,IL,Chinese,41.85505,-87.63219,$$,837,4.0
9377,Taza Cafe,eouoOadI4bWZqBRxWhok-w,Chicago,IL,Middle Eastern,41.88528255359,-87.635568761842,$,561,4.5
9378,Artopolis,UQ3cGi3GdBljE3i2_qLcBQ,Chicago,IL,Bakeries,41.877632,-87.647546,$$,874,4.0
9379,Forno Rosso Pizzeria Napoletana,6EiFN9NS9BQnqw8FXWiY4A,Chicago,IL,Pizza,41.94767,-87.80672,$$,555,4.5
9380,Piccolo Sogno,JMa9cTNQA5mm4GbR2W8Oiw,Chicago,IL,Italian,41.8908673494353,-87.6477823122675,$$$,1174,4.0
9381,Geja's Cafe,hylBw5ND7XyPldM6BN28vw,Chicago,IL,Fondue,41.9181498673941,-87.6380681991577,$$$,1398,4.0
9382,Margie's Candies,3DJ_F-fuSW3ExrMBMN7P0Q,Chicago,IL,Candy Stores,41.9171949999842,-87.6874404291906,$,959,4.0
9383,The Dawson,OGGtHsXsCUHaLkyUNZVXNg,Chicago,IL,American (Traditional),41.8913174932487,-87.6471944883606,$$,851,4.0
9384,Meli Cafe & Juice Bar,tCkwBTuEFvhuaBoEUWqbuQ,Chicago,IL,Juice Bars & Smoothies,41.87761,-87.647,$$,963,4.0
9385,The Pasta Bowl,XgGUnYs2bjbbNvBefFtWxA,Chicago,IL,Italian,41.92638,-87.641448,$$,891,4.0
9386,Superdawg Drive-In,FCcgXODBs6O7MGH3VZNyLQ,Chicago,IL,Hot Dogs,41.9967775833509,-87.7870387664546,$,1522,4.0
9387,Cocina Boricua,nRnrKX7vMf71BknQdCM-cQ,Chicago,IL,Puerto Rican,41.9250421952759,-87.6884892983747,$$,397,4.5
9388,Shedd Aquarium,XAh7Xce30KGmL_CTCdHAhg,Chicago,IL,Aquariums,41.867574,-87.61404,0,1755,3.5
9389,Publican Quality Meats,gbnabQiEgwrlcZbhFkOkNw,Chicago,IL,Butcher,41.8866482860074,-87.648498128403,$$,595,4.0
9390,25 Degrees,ksY97mbEy23n8GbYxOBgpA,Chicago,IL,Burgers,41.89595,-87.63159,$$,894,4.0
9391,Furious Spoon - Wicker Park,uKKnvy50eMJVicTRc_lm4g,Chicago,IL,Ramen,41.9100336,-87.6766114,$$,1199,4.0
9392,El Nuevo Mexicano,Ks4ktQzDBiY58SYDUAfhVg,Chicago,IL,Mexican,41.9352732,-87.6470639,$$,742,4.0
9393,Buona Terra,jlVvQOf4YE3ZO1gMFSAdww,Chicago,IL,Italian,41.92788,-87.69722,$$,616,4.5
9394,Monti's,3HE0HPAOa4kS5y4OhzQfzg,Chicago,IL,Cheesesteaks,41.968266340068,-87.694936727407,$$,613,4.5
9395,The Tamale Guy,ql-blAJYbv4dej4vlqdrkw,Chicago,IL,Street Vendors,41.90414,-87.68649,$,293,4.5
9396,Aloha Eats,WA8Fuuv9zRfZ8H8YkeYxsg,Chicago,IL,Hawaiian,41.9287526,-87.6425448,$$,921,4.0
9397,Chicago Cut Steakhouse,olT3-oFfj5jCuv49M6gZgQ,Chicago,IL,Steakhouses,41.8879719146942,-87.6333480203605,$$$,1540,4.0
9398,Buckingham Fountain,WfvODsf3KFDAkIbz0nWE-w,Chicago,IL,Landmarks & Historical Buildings,41.8758096034,-87.6189584077,0,351,4.5
9399,Wildfire,CQ75CQSyrsmb-S3UAwCHpw,Chicago,IL,American (Traditional),41.8938172904842,-87.6333183422685,$$$,1052,4.0
9400,Mercadito,Sfx5Yb95Wav1aOa0Qkv1VA,Chicago,IL,Mexican,41.8894499,-87.63162,$$,2114,3.5
9401,ZED451,d6UbRb9W5eA1yL-DuVZ8ug,Chicago,IL,Brazilian,41.896111,-87.63102,$$$,1385,4.0
9402,Simply It,N7juvW8YoFIj7sEBzVF8GQ,Chicago,IL,Vietnamese,41.923501,-87.6457,$$,955,4.0
9403,Gino's East - Magnificent Mile,ibreTMGGaQSanZttUchjKg,Chicago,IL,Pizza,41.89603,-87.62307,$$,2267,3.5
9404,Ditka's Restaurant,wUkLiVC0XDuRs9zihWUPTw,Chicago,IL,American (New),41.89859,-87.62558,$$$,952,4.0
9405,UB Dogs,BjZ1dWcQOt7w7BsMszxKHA,Chicago,IL,Hot Dogs,41.885406019773,-87.635216774701,$,479,4.5
9406,SafeHouse Chicago,U_OhWaDWwym5garJ5KyYMA,Chicago,IL,Bars,41.8934761420147,-87.6259666423279,$$,1108,4.0
9407,Sushi Taku,bZ7lvi5_BQ6UKK10OKPV7Q,Chicago,IL,Japanese,41.90351,-87.67512,$$,559,4.5
9408,Mercat a la Planxa,o4NcUfco7JxOcyfKFWyAhg,Chicago,IL,Tapas Bars,41.8732738,-87.6244472,$$$,1402,4.0
9409,Manny's Cafeteria and Delicatessen,5n86ysWVnN9SUA-VUVctrQ,Chicago,IL,Delis,41.867936029135,-87.642088208016,$$,953,4.0
9410,Katherine Anne Confections,UQuKBMJcvcGN9kN2Fs0vxQ,Chicago,IL,Chocolatiers & Shops,41.91746,-87.696572,$$,273,4.5
9411,Little Bucharest Bistro,Au1f1UMmKcgOXLsg4v56xw,Chicago,IL,Modern European,41.94799,-87.7105,$$,639,4.5
9412,Chicago Architecture Center,0c0sRK0EJy-0cpKm8T3rbg,Chicago,IL,Museums,41.888041737312,-87.6235734860398,$$,404,4.5
9413,Lotus Cafe & Bánh Mì Sandwiches,FgscTtEHFNqnVGjubIvLXw,Chicago,IL,Vietnamese,41.86457,-87.64583,$,453,4.5
9414,Le Colonial Chicago,5OtAmmypXvuTbkFBCziF_Q,Chicago,IL,Vietnamese,41.900523,-87.6260999,$$$,1203,4.0
9415,Willis Tower,KbZ9cSMoAIsTWASs6m5mJw,Chicago,IL,Landmarks & Historical Buildings,41.8787339974903,-87.635894766129,0,1373,4.0
9416,Staropolska Restaurant,5N4g9tt8RCuZf0Hte94Oxw,Chicago,IL,Polish,41.936365,-87.719246,$$,477,4.5
9417,True Food Kitchen,Leed_L3l2U8tKBdJwj8CyQ,Chicago,IL,American (New),41.8939058892114,-87.6285624504089,$$,692,4.5
9418,Grand Lux Cafe,4wreIFjaPMppyEnzKHbozg,Chicago,IL,Desserts,41.8931488346022,-87.6245293330658,$$,2071,3.5
9419,Isla Pilipina,RxHAdNiJ8jPUQDvLz6mDwg,Chicago,IL,Filipino,41.9682525,-87.6916001116394,$$,749,4.0
9420,Adagio Teas,7GYatTFQXmWVpJXPqwHEUA,Chicago,IL,Coffee & Tea,41.8928619739405,-87.6278979714836,$$,354,5.0
9421,Butcher & The Burger,Ydf5dgFsGhMSP61Ht7TekA,Chicago,IL,Burgers,41.91787,-87.65423,$$,996,4.0
9422,Demera Ethiopian Restaurant,JDNZxz0ud7zhuPo5pqznMA,Chicago,IL,Ethiopian,41.96918,-87.65931,$$,1021,4.0
9423,Molly's Cupcakes,5C6lVOpXBMinM5xctSLiXA,Chicago,IL,Cupcakes,41.8910508602858,-87.615972161293,$,484,4.5
9424,Cafecito,UY7IzVYub6gr8HMS5_Dutg,Chicago,IL,Coffee & Tea,41.89804,-87.62127,$,511,4.5
9425,Qing Xiang Yuan Dumplings,T_egMuf7xJHLdldzPqOaSQ,Chicago,IL,Chinese,41.85505,-87.63219,$$,837,4.0
9426,Taza Cafe,eouoOadI4bWZqBRxWhok-w,Chicago,IL,Middle Eastern,41.88528255359,-87.635568761842,$,561,4.5
9427,Artopolis,UQ3cGi3GdBljE3i2_qLcBQ,Chicago,IL,Bakeries,41.877632,-87.647546,$$,874,4.0
9428,Forno Rosso Pizzeria Napoletana,6EiFN9NS9BQnqw8FXWiY4A,Chicago,IL,Pizza,41.94767,-87.80672,$$,555,4.5
9429,Piccolo Sogno,JMa9cTNQA5mm4GbR2W8Oiw,Chicago,IL,Italian,41.8908673494353,-87.6477823122675,$$$,1174,4.0
9430,Geja's Cafe,hylBw5ND7XyPldM6BN28vw,Chicago,IL,Fondue,41.9181498673941,-87.6380681991577,$$$,1398,4.0
9431,Margie's Candies,3DJ_F-fuSW3ExrMBMN7P0Q,Chicago,IL,Candy Stores,41.9171949999842,-87.6874404291906,$,959,4.0
9432,The Dawson,OGGtHsXsCUHaLkyUNZVXNg,Chicago,IL,American (Traditional),41.8913174932487,-87.6471944883606,$$,851,4.0
9433,Meli Cafe & Juice Bar,tCkwBTuEFvhuaBoEUWqbuQ,Chicago,IL,Juice Bars & Smoothies,41.87761,-87.647,$$,963,4.0
9434,The Pasta Bowl,XgGUnYs2bjbbNvBefFtWxA,Chicago,IL,Italian,41.92638,-87.641448,$$,891,4.0
9435,Superdawg Drive-In,FCcgXODBs6O7MGH3VZNyLQ,Chicago,IL,Hot Dogs,41.9967775833509,-87.7870387664546,$,1522,4.0
9436,Cocina Boricua,nRnrKX7vMf71BknQdCM-cQ,Chicago,IL,Puerto Rican,41.9250421952759,-87.6884892983747,$$,397,4.5
9437,Shedd Aquarium,XAh7Xce30KGmL_CTCdHAhg,Chicago,IL,Aquariums,41.867574,-87.61404,0,1755,3.5
9438,Publican Quality Meats,gbnabQiEgwrlcZbhFkOkNw,Chicago,IL,Butcher,41.8866482860074,-87.648498128403,$$,595,4.0
9439,25 Degrees,ksY97mbEy23n8GbYxOBgpA,Chicago,IL,Burgers,41.89595,-87.63159,$$,894,4.0
9440,Furious Spoon - Wicker Park,uKKnvy50eMJVicTRc_lm4g,Chicago,IL,Ramen,41.9100336,-87.6766114,$$,1199,4.0
9441,El Nuevo Mexicano,Ks4ktQzDBiY58SYDUAfhVg,Chicago,IL,Mexican,41.9352732,-87.6470639,$$,742,4.0
9442,Buona Terra,jlVvQOf4YE3ZO1gMFSAdww,Chicago,IL,Italian,41.92788,-87.69722,$$,616,4.5
9443,Monti's,3HE0HPAOa4kS5y4OhzQfzg,Chicago,IL,Cheesesteaks,41.968266340068,-87.694936727407,$$,613,4.5
9444,The Tamale Guy,ql-blAJYbv4dej4vlqdrkw,Chicago,IL,Street Vendors,41.90414,-87.68649,$,293,4.5
9445,Aloha Eats,WA8Fuuv9zRfZ8H8YkeYxsg,Chicago,IL,Hawaiian,41.9287526,-87.6425448,$$,921,4.0
9446,Chicago Cut Steakhouse,olT3-oFfj5jCuv49M6gZgQ,Chicago,IL,Steakhouses,41.8879719146942,-87.6333480203605,$$$,1540,4.0
9447,Buckingham Fountain,WfvODsf3KFDAkIbz0nWE-w,Chicago,IL,Landmarks & Historical Buildings,41.8758096034,-87.6189584077,0,351,4.5
9448,Wildfire,CQ75CQSyrsmb-S3UAwCHpw,Chicago,IL,American (Traditional),41.8938172904842,-87.6333183422685,$$$,1052,4.0
9449,Serai,T1dv09OKSxmuitPVLXD5Aw,Chicago,IL,Malaysian,41.9206132,-87.6933394,$$,518,4.5
9450,ZED451,d6UbRb9W5eA1yL-DuVZ8ug,Chicago,IL,Brazilian,41.896111,-87.63102,$$$,1385,4.0
9451,Simply It,N7juvW8YoFIj7sEBzVF8GQ,Chicago,IL,Vietnamese,41.923501,-87.6457,$$,955,4.0
9452,Gino's East - Magnificent Mile,ibreTMGGaQSanZttUchjKg,Chicago,IL,Pizza,41.89603,-87.62307,$$,2267,3.5
9453,Ditka's Restaurant,wUkLiVC0XDuRs9zihWUPTw,Chicago,IL,American (New),41.89859,-87.62558,$$$,952,4.0
9454,UB Dogs,BjZ1dWcQOt7w7BsMszxKHA,Chicago,IL,Hot Dogs,41.885406019773,-87.635216774701,$,479,4.5
9455,SafeHouse Chicago,U_OhWaDWwym5garJ5KyYMA,Chicago,IL,Bars,41.8934761420147,-87.6259666423279,$$,1108,4.0
9456,Sushi Taku,bZ7lvi5_BQ6UKK10OKPV7Q,Chicago,IL,Japanese,41.90351,-87.67512,$$,559,4.5
9457,Mercat a la Planxa,o4NcUfco7JxOcyfKFWyAhg,Chicago,IL,Tapas Bars,41.8732738,-87.6244472,$$$,1402,4.0
9458,Manny's Cafeteria and Delicatessen,5n86ysWVnN9SUA-VUVctrQ,Chicago,IL,Delis,41.867936029135,-87.642088208016,$$,953,4.0
9459,Katherine Anne Confections,UQuKBMJcvcGN9kN2Fs0vxQ,Chicago,IL,Chocolatiers & Shops,41.91746,-87.696572,$$,273,4.5
9460,Little Bucharest Bistro,Au1f1UMmKcgOXLsg4v56xw,Chicago,IL,Modern European,41.94799,-87.7105,$$,639,4.5
9461,Chicago Architecture Center,0c0sRK0EJy-0cpKm8T3rbg,Chicago,IL,Museums,41.888041737312,-87.6235734860398,$$,404,4.5
9462,Lotus Cafe & Bánh Mì Sandwiches,FgscTtEHFNqnVGjubIvLXw,Chicago,IL,Vietnamese,41.86457,-87.64583,$,453,4.5
9463,Le Colonial Chicago,5OtAmmypXvuTbkFBCziF_Q,Chicago,IL,Vietnamese,41.900523,-87.6260999,$$$,1203,4.0
9464,Willis Tower,KbZ9cSMoAIsTWASs6m5mJw,Chicago,IL,Landmarks & Historical Buildings,41.8787339974903,-87.635894766129,0,1373,4.0
9465,Staropolska Restaurant,5N4g9tt8RCuZf0Hte94Oxw,Chicago,IL,Polish,41.936365,-87.719246,$$,477,4.5
9466,True Food Kitchen,Leed_L3l2U8tKBdJwj8CyQ,Chicago,IL,American (New),41.8939058892114,-87.6285624504089,$$,692,4.5
9467,Grand Lux Cafe,4wreIFjaPMppyEnzKHbozg,Chicago,IL,Desserts,41.8931488346022,-87.6245293330658,$$,2071,3.5
9468,Isla Pilipina,RxHAdNiJ8jPUQDvLz6mDwg,Chicago,IL,Filipino,41.9682525,-87.6916001116394,$$,749,4.0
9469,Adagio Teas,7GYatTFQXmWVpJXPqwHEUA,Chicago,IL,Coffee & Tea,41.8928619739405,-87.6278979714836,$$,354,5.0
9470,Butcher & The Burger,Ydf5dgFsGhMSP61Ht7TekA,Chicago,IL,Burgers,41.91787,-87.65423,$$,996,4.0
9471,Demera Ethiopian Restaurant,JDNZxz0ud7zhuPo5pqznMA,Chicago,IL,Ethiopian,41.96918,-87.65931,$$,1021,4.0
9472,Molly's Cupcakes,5C6lVOpXBMinM5xctSLiXA,Chicago,IL,Cupcakes,41.8910508602858,-87.615972161293,$,484,4.5
9473,Cafecito,UY7IzVYub6gr8HMS5_Dutg,Chicago,IL,Coffee & Tea,41.89804,-87.62127,$,511,4.5
9474,Qing Xiang Yuan Dumplings,T_egMuf7xJHLdldzPqOaSQ,Chicago,IL,Chinese,41.85505,-87.63219,$$,837,4.0
9475,Taza Cafe,eouoOadI4bWZqBRxWhok-w,Chicago,IL,Middle Eastern,41.88528255359,-87.635568761842,$,561,4.5
9476,Artopolis,UQ3cGi3GdBljE3i2_qLcBQ,Chicago,IL,Bakeries,41.877632,-87.647546,$$,874,4.0
9477,Forno Rosso Pizzeria Napoletana,6EiFN9NS9BQnqw8FXWiY4A,Chicago,IL,Pizza,41.94767,-87.80672,$$,555,4.5
9478,Piccolo Sogno,JMa9cTNQA5mm4GbR2W8Oiw,Chicago,IL,Italian,41.8908673494353,-87.6477823122675,$$$,1174,4.0
9479,Geja's Cafe,hylBw5ND7XyPldM6BN28vw,Chicago,IL,Fondue,41.9181498673941,-87.6380681991577,$$$,1398,4.0
9480,Margie's Candies,3DJ_F-fuSW3ExrMBMN7P0Q,Chicago,IL,Candy Stores,41.9171949999842,-87.6874404291906,$,959,4.0
9481,The Dawson,OGGtHsXsCUHaLkyUNZVXNg,Chicago,IL,American (Traditional),41.8913174932487,-87.6471944883606,$$,851,4.0
9482,Meli Cafe & Juice Bar,tCkwBTuEFvhuaBoEUWqbuQ,Chicago,IL,Juice Bars & Smoothies,41.87761,-87.647,$$,963,4.0
9483,The Pasta Bowl,XgGUnYs2bjbbNvBefFtWxA,Chicago,IL,Italian,41.92638,-87.641448,$$,891,4.0
9484,Superdawg Drive-In,FCcgXODBs6O7MGH3VZNyLQ,Chicago,IL,Hot Dogs,41.9967775833509,-87.7870387664546,$,1522,4.0
9485,Cocina Boricua,nRnrKX7vMf71BknQdCM-cQ,Chicago,IL,Puerto Rican,41.9250421952759,-87.6884892983747,$$,397,4.5
9486,Shedd Aquarium,XAh7Xce30KGmL_CTCdHAhg,Chicago,IL,Aquariums,41.867574,-87.61404,0,1755,3.5
9487,Publican Quality Meats,gbnabQiEgwrlcZbhFkOkNw,Chicago,IL,Butcher,41.8866482860074,-87.648498128403,$$,595,4.0
9488,25 Degrees,ksY97mbEy23n8GbYxOBgpA,Chicago,IL,Burgers,41.89595,-87.63159,$$,894,4.0
9489,Furious Spoon - Wicker Park,uKKnvy50eMJVicTRc_lm4g,Chicago,IL,Ramen,41.9100336,-87.6766114,$$,1199,4.0
9490,El Nuevo Mexicano,Ks4ktQzDBiY58SYDUAfhVg,Chicago,IL,Mexican,41.9352732,-87.6470639,$$,742,4.0
9491,Buona Terra,jlVvQOf4YE3ZO1gMFSAdww,Chicago,IL,Italian,41.92788,-87.69722,$$,616,4.5
9492,Monti's,3HE0HPAOa4kS5y4OhzQfzg,Chicago,IL,Cheesesteaks,41.968266340068,-87.694936727407,$$,613,4.5
9493,The Tamale Guy,ql-blAJYbv4dej4vlqdrkw,Chicago,IL,Street Vendors,41.90414,-87.68649,$,293,4.5
9494,Aloha Eats,WA8Fuuv9zRfZ8H8YkeYxsg,Chicago,IL,Hawaiian,41.9287526,-87.6425448,$$,921,4.0
9495,Chicago Cut Steakhouse,olT3-oFfj5jCuv49M6gZgQ,Chicago,IL,Steakhouses,41.8879719146942,-87.6333480203605,$$$,1540,4.0
9496,Buckingham Fountain,WfvODsf3KFDAkIbz0nWE-w,Chicago,IL,Landmarks & Historical Buildings,41.8758096034,-87.6189584077,0,351,4.5
9497,Wildfire,CQ75CQSyrsmb-S3UAwCHpw,Chicago,IL,American (Traditional),41.8938172904842,-87.6333183422685,$$$,1052,4.0
9498,Serai,T1dv09OKSxmuitPVLXD5Aw,Chicago,IL,Malaysian,41.9206132,-87.6933394,$$,518,4.5
9499,Las Palmas,-MdaMqDSZDvNKoBIlDGlTQ,Chicago,IL,Mexican,41.910266,-87.673935,$$,672,4.0
9500,Simply It,N7juvW8YoFIj7sEBzVF8GQ,Chicago,IL,Vietnamese,41.923501,-87.6457,$$,955,4.0
9501,Gino's East - Magnificent Mile,ibreTMGGaQSanZttUchjKg,Chicago,IL,Pizza,41.89603,-87.62307,$$,2267,3.5
9502,Ditka's Restaurant,wUkLiVC0XDuRs9zihWUPTw,Chicago,IL,American (New),41.89859,-87.62558,$$$,952,4.0
9503,UB Dogs,BjZ1dWcQOt7w7BsMszxKHA,Chicago,IL,Hot Dogs,41.885406019773,-87.635216774701,$,479,4.5
9504,SafeHouse Chicago,U_OhWaDWwym5garJ5KyYMA,Chicago,IL,Bars,41.8934761420147,-87.6259666423279,$$,1108,4.0
9505,Sushi Taku,bZ7lvi5_BQ6UKK10OKPV7Q,Chicago,IL,Japanese,41.90351,-87.67512,$$,559,4.5
9506,Mercat a la Planxa,o4NcUfco7JxOcyfKFWyAhg,Chicago,IL,Tapas Bars,41.8732738,-87.6244472,$$$,1402,4.0
9507,Manny's Cafeteria and Delicatessen,5n86ysWVnN9SUA-VUVctrQ,Chicago,IL,Delis,41.867936029135,-87.642088208016,$$,953,4.0
9508,Katherine Anne Confections,UQuKBMJcvcGN9kN2Fs0vxQ,Chicago,IL,Chocolatiers & Shops,41.91746,-87.696572,$$,273,4.5
9509,Little Bucharest Bistro,Au1f1UMmKcgOXLsg4v56xw,Chicago,IL,Modern European,41.94799,-87.7105,$$,639,4.5
9510,Chicago Architecture Center,0c0sRK0EJy-0cpKm8T3rbg,Chicago,IL,Museums,41.888041737312,-87.6235734860398,$$,404,4.5
9511,Lotus Cafe & Bánh Mì Sandwiches,FgscTtEHFNqnVGjubIvLXw,Chicago,IL,Vietnamese,41.86457,-87.64583,$,453,4.5
9512,Le Colonial Chicago,5OtAmmypXvuTbkFBCziF_Q,Chicago,IL,Vietnamese,41.900523,-87.6260999,$$$,1203,4.0
